Code,Year,Emissions
BHS,2008,0.408
BHS,2009,0.448
BHS,2010,0.451
BHS,2011,0.509
BHS,2012,0.537
BHS,2013,0.764
BHS,2014,0.659
BIH,1959,1.315
BIH,1960,1.436
BIH,1961,1.505
BIH,1962,1.545
BIH,1963,1.719
BIH,1964,1.947
BIH,1965,2.003
BIH,1966,1.985
BIH,1967,2.005
BIH,1968,2.144
BIH,1969,2.223
BIH,1970,2.906
BIH,1971,3.132
BIH,1972,2.935
BIH,1973,3.506
BIH,1974,3.522
BIH,1975,3.675
BIH,1976,3.793
BIH,1977,3.688
BIH,1978,4.122
BIH,1979,4.483
BIH,1980,4.408
BIH,1981,4.798
BIH,1982,4.407
BIH,1983,4.746
BIH,1984,5.005
BIH,1985,5.106
BIH,1986,5.332
BIH,1987,5.299
BIH,1988,5.484
BIH,1989,5.472
BIH,1990,5.467
BIH,1991,3.867
BIH,1992,4.105
BIH,1993,3.437
BIH,1994,0.881
BIH,1995,0.935
BIH,1996,1.161
BIH,1997,2.289
BIH,1998,2.889
BIH,1999,2.830
BIH,2000,3.760
BIH,2001,3.644
BIH,2002,3.900
BIH,2003,3.951
BIH,2004,4.257
BIH,2005,4.419
BIH,2006,4.790
BIH,2007,4.814
BIH,2008,5.496
BIH,2009,5.646
BIH,2010,5.802
BIH,2011,6.514
BIH,2012,6.070
BIH,2013,5.978
BIH,2014,6.063
BLR,1959,9.810
BLR,1960,10.214
BLR,1961,10.534
BLR,1962,11.056
BLR,1963,11.856
BLR,1964,12.609
BLR,1965,13.376
BLR,1966,14.126
BLR,1967,14.771
BLR,1968,15.186
BLR,1969,15.815
BLR,1970,16.634
BLR,1971,17.655
BLR,1972,18.579
BLR,1973,19.367
BLR,1974,20.108
BLR,1975,21.141
BLR,1976,21.956
BLR,1977,22.705
BLR,1978,23.486
BLR,1979,23.681
BLR,1980,24.615
BLR,1981,24.150
BLR,1982,24.606
BLR,1983,24.959
BLR,1984,25.184
BLR,1985,27.160
BLR,1986,27.234
BLR,1987,28.382
BLR,1988,29.162
BLR,1989,28.551
BLR,1990,26.769
BLR,1991,25.802
BLR,1992,23.839
BLR,1993,20.935
BLR,1994,17.741
BLR,1995,16.573
BLR,1996,16.407
BLR,1997,16.241
BLR,1998,15.844
BLR,1999,15.302
BLR,2000,14.668
BLR,2001,14.388
BLR,2002,14.291
BLR,2003,14.598
BLR,2004,15.860
BLR,2005,16.135
BLR,2006,16.927
BLR,2007,16.505
BLR,2008,17.209
BLR,2009,16.695
BLR,2010,17.192
BLR,2011,17.470
BLR,2012,17.241
BLR,2013,17.390
BLR,2014,17.316
BLZ,1959,0.011
BLZ,1960,0.012
BLZ,1961,0.010
BLZ,1962,0.019
BLZ,1963,0.017
BLZ,1964,0.023
BLZ,1965,0.023
BLZ,1966,0.022
BLZ,1967,0.033
BLZ,1968,0.028
BLZ,1969,0.037
BLZ,1970,0.033
BLZ,1971,0.039
BLZ,1972,0.043
BLZ,1973,0.040
BLZ,1974,0.042
BLZ,1975,0.048
BLZ,1976,0.048
BLZ,1977,0.054
BLZ,1978,0.059
BLZ,1979,0.057
BLZ,1980,0.052
BLZ,1981,0.050
BLZ,1982,0.047
BLZ,1983,0.047
BLZ,1984,0.047
BLZ,1985,0.052
BLZ,1986,0.056
BLZ,1987,0.062
BLZ,1988,0.068
BLZ,1989,0.082
BLZ,1990,0.085
BLZ,1991,0.098
BLZ,1992,0.097
BLZ,1993,0.103
BLZ,1994,0.102
BLZ,1995,0.103
BLZ,1996,0.084
BLZ,1997,0.106
BLZ,1998,0.101
BLZ,1999,0.095
BLZ,2000,0.108
BLZ,2001,0.122
BLZ,2002,0.118
BLZ,2003,0.118
BLZ,2004,0.107
BLZ,2005,0.115
BLZ,2006,0.121
BLZ,2007,0.130
BLZ,2008,0.119
BLZ,2009,0.160
BLZ,2010,0.147
BLZ,2011,0.164
BLZ,2012,0.130
BLZ,2013,0.140
BLZ,2014,0.135
BMU,1959,0.037
BMU,1960,0.043
BMU,1961,0.048
BMU,1962,0.043
BMU,1963,0.041
BMU,1964,0.055
BMU,1965,0.049
BMU,1966,0.055
BMU,1967,0.058
BMU,1968,0.061
BMU,1969,0.054
BMU,1970,0.062
BMU,1971,0.063
BMU,1972,0.069
BMU,1973,0.116
BMU,1974,0.121
BMU,1975,0.125
BMU,1976,0.128
BMU,1977,0.124
BMU,1978,0.116
BMU,1979,0.126
BMU,1980,0.119
BMU,1981,0.106
BMU,1982,0.108
BMU,1983,0.123
BMU,1984,0.121
BMU,1985,0.123
BMU,1986,0.115
BMU,1987,0.156
BMU,1988,0.176
BMU,1989,0.213
BMU,1990,0.137
BMU,1991,0.147
BMU,1992,0.126
BMU,1993,0.147
BMU,1994,0.145
BMU,1995,0.145
BMU,1996,0.144
BMU,1997,0.143
BMU,1998,0.142
BMU,1999,0.140
BMU,2000,0.141
BMU,2001,0.144
BMU,2002,0.152
BMU,2003,0.153
BMU,2004,0.159
BMU,2005,0.159
BMU,2006,0.178
BMU,2007,0.199
BMU,2008,0.177
BMU,2009,0.130
BMU,2010,0.166
BMU,2011,0.121
BMU,2012,0.130
BMU,2013,0.125
BMU,2014,0.157
BOL,1959,0.259
BOL,1960,0.274
BOL,1961,0.284
BOL,1962,0.300
BOL,1963,0.331
BOL,1964,0.404
BOL,1965,0.412
BOL,1966,0.461
BOL,1967,0.516
BOL,1968,0.594
BOL,1969,0.695
BOL,1970,0.678
BOL,1971,0.835
BOL,1972,0.974
BOL,1973,0.943
BOL,1974,0.959
BOL,1975,1.107
BOL,1976,1.249
BOL,1977,1.222
BOL,1978,1.371
BOL,1979,1.292
BOL,1980,1.273
BOL,1981,1.307
BOL,1982,1.186
BOL,1983,1.170
BOL,1984,1.102
BOL,1985,1.125
BOL,1986,1.030
BOL,1987,1.099
BOL,1988,1.175
BOL,1989,1.362
BOL,1990,1.570
BOL,1991,1.638
BOL,1992,1.815
BOL,1993,2.135
BOL,1994,2.355
BOL,1995,2.686
BOL,1996,2.680
BOL,1997,2.984
BOL,1998,2.997
BOL,1999,2.848
BOL,2000,3.018
BOL,2001,2.351
BOL,2002,2.835
BOL,2003,3.025
BOL,2004,3.031
BOL,2005,3.323
BOL,2006,4.106
BOL,2007,3.363
BOL,2008,3.610
BOL,2009,3.815
BOL,2010,4.146
BOL,2011,4.403
BOL,2012,5.125
BOL,2013,5.159
BOL,2014,5.566
BRA,1959,10.653
BRA,1960,12.792
BRA,1961,13.418
BRA,1962,14.643
BRA,1963,15.167
BRA,1964,15.472
BRA,1965,15.380
BRA,1966,17.536
BRA,1967,18.051
BRA,1968,21.113
BRA,1969,22.993
BRA,1970,25.569
BRA,1971,27.989
BRA,1972,31.187
BRA,1973,36.123
BRA,1974,39.121
BRA,1975,41.223
BRA,1976,42.311
BRA,1977,44.440
BRA,1978,48.248
BRA,1979,51.356
BRA,1980,51.020
BRA,1981,46.852
BRA,1982,46.953
BRA,1983,45.441
BRA,1984,46.034
BRA,1985,49.427
BRA,1986,54.236
BRA,1987,56.594
BRA,1988,57.094
BRA,1989,58.365
BRA,1990,56.964
BRA,1991,59.812
BRA,1992,60.187
BRA,1993,62.923
BRA,1994,66.036
BRA,1995,70.452
BRA,1996,77.661
BRA,1997,81.960
BRA,1998,85.162
BRA,1999,87.312
BRA,2000,89.442
BRA,2001,92.019
BRA,2002,90.610
BRA,2003,87.707
BRA,2004,92.126
BRA,2005,94.712
BRA,2006,94.810
BRA,2007,99.049
BRA,2008,105.708
BRA,2009,100.122
BRA,2010,114.468
BRA,2011,119.829
BRA,2012,128.178
BRA,2013,137.354
BRA,2014,144.480
BRB,1959,0.041
BRB,1960,0.047
BRB,1961,0.053
BRB,1962,0.071
BRB,1963,0.052
BRB,1964,0.049
BRB,1965,0.056
BRB,1966,0.073
BRB,1967,0.092
BRB,1968,0.120
BRB,1969,0.131
BRB,1970,0.117
BRB,1971,0.132
BRB,1972,0.137
BRB,1973,0.131
BRB,1974,0.134
BRB,1975,0.155
BRB,1976,0.145
BRB,1977,0.161
BRB,1978,0.172
BRB,1979,0.164
BRB,1980,0.184
BRB,1981,0.187
BRB,1982,0.176
BRB,1983,0.187
BRB,1984,0.204
BRB,1985,0.231
BRB,1986,0.250
BRB,1987,0.257
BRB,1988,0.258
BRB,1989,0.270
BRB,1990,0.293
BRB,1991,0.329
BRB,1992,0.267
BRB,1993,0.304
BRB,1994,0.204
BRB,1995,0.226
BRB,1996,0.232
BRB,1997,0.246
BRB,1998,0.311
BRB,1999,0.330
BRB,2000,0.324
BRB,2001,0.333
BRB,2002,0.335
BRB,2003,0.346
BRB,2004,0.353
BRB,2005,0.369
BRB,2006,0.374
BRB,2007,0.372
BRB,2008,0.442
BRB,2009,0.441
BRB,2010,0.403
BRB,2011,0.417
BRB,2012,0.401
BRB,2013,0.395
BRB,2014,0.347
BRN,1959,0.089
BRN,1960,0.091
BRN,1961,0.083
BRN,1962,0.101
BRN,1963,0.097
BRN,1964,0.093
BRN,1965,0.091
BRN,1966,0.134
BRN,1967,0.120
BRN,1968,0.117
BRN,1969,0.133
BRN,1970,2.239
BRN,1971,2.050
BRN,1972,2.580
BRN,1973,2.722
BRN,1974,2.232
BRN,1975,1.931
BRN,1976,1.643
BRN,1977,1.744
BRN,1978,2.602
BRN,1979,2.029
BRN,1980,1.877
BRN,1981,0.401
BRN,1982,0.571
BRN,1983,0.738
BRN,1984,0.523
BRN,1985,0.708
BRN,1986,0.627
BRN,1987,0.905
BRN,1988,1.559
BRN,1989,1.731
BRN,1990,1.689
BRN,1991,1.448
BRN,1992,1.422
BRN,1993,1.355
BRN,1994,1.280
BRN,1995,1.306
BRN,1996,1.328
BRN,1997,1.380
BRN,1998,1.437
BRN,1999,1.066
BRN,2000,1.285
BRN,2001,1.229
BRN,2002,1.194
BRN,2003,1.252
BRN,2004,1.363
BRN,2005,1.365
BRN,2006,1.326
BRN,2007,2.295
BRN,2008,2.487
BRN,2009,2.144
BRN,2010,2.237
BRN,2011,2.644
BRN,2012,2.636
BRN,2013,2.128
BRN,2014,2.484
BTN,1970,0.001
BTN,1971,0.001
BTN,1972,0.001
BTN,1973,0.001
BTN,1974,0.001
BTN,1975,0.001
BTN,1976,0.001
BTN,1977,0.002
BTN,1978,0.003
BTN,1979,0.006
BTN,1980,0.006
BTN,1981,0.007
BTN,1982,0.009
BTN,1983,0.008
BTN,1984,0.014
BTN,1985,0.017
BTN,1986,0.015
BTN,1987,0.028
BTN,1988,0.030
BTN,1989,0.017
BTN,1990,0.035
BTN,1991,0.051
BTN,1992,0.059
BTN,1993,0.050
BTN,1994,0.058
BTN,1995,0.068
BTN,1996,0.082
BTN,1997,0.107
BTN,1998,0.104
BTN,1999,0.105
BTN,2000,0.108
BTN,2001,0.105
BTN,2002,0.114
BTN,2003,0.103
BTN,2004,0.084
BTN,2005,0.108
BTN,2006,0.107
BTN,2007,0.107
BTN,2008,0.115
BTN,2009,0.106
BTN,2010,0.133
BTN,2011,0.200
BTN,2012,0.223
BTN,2013,0.251
BTN,2014,0.273
BWA,1972,0.006
BWA,1973,0.014
BWA,1974,0.024
BWA,1975,0.051
BWA,1976,0.162
BWA,1977,0.213
BWA,1978,0.227
BWA,1979,0.257
BWA,1980,0.269
BWA,1981,0.275
BWA,1982,0.300
BWA,1983,0.281
BWA,1984,0.285
BWA,1985,0.316
BWA,1986,0.291
BWA,1987,0.338
BWA,1988,0.355
BWA,1989,0.390
BWA,1990,0.737
BWA,1991,0.719
BWA,1992,0.758
BWA,1993,0.872
BWA,1994,0.827
BWA,1995,0.831
BWA,1996,0.752
BWA,1997,0.764
BWA,1998,0.912
BWA,1999,0.862
BWA,2000,1.031
BWA,2001,1.050
BWA,2002,1.085
BWA,2003,1.044
BWA,2004,1.063
BWA,2005,1.117
BWA,2006,1.128
BWA,2007,1.154
BWA,2008,1.229
BWA,2009,1.026
BWA,2010,1.278
BWA,2011,1.139
BWA,2012,1.154
BWA,2013,1.426
BWA,2014,1.918
Bunkers,1959,58.234
Bunkers,1960,65.022
Bunkers,1961,71.845
Bunkers,1962,74.403
Bunkers,1963,77.821
Bunkers,1964,85.181
Bunkers,1965,88.051
Bunkers,1966,95.264
Bunkers,1967,101.955
Bunkers,1968,107.758
Bunkers,1969,112.831
Bunkers,1970,119.330
Bunkers,1971,125.838
Bunkers,1972,134.372
Bunkers,1973,143.979
Bunkers,1974,133.565
Bunkers,1975,122.390
Bunkers,1976,120.031
Bunkers,1977,122.906
Bunkers,1978,124.609
Bunkers,1979,125.132
Bunkers,1980,122.010
Bunkers,1981,112.687
Bunkers,1982,102.116
Bunkers,1983,97.949
Bunkers,1984,98.328
Bunkers,1985,100.469
Bunkers,1986,107.534
Bunkers,1987,117.939
Bunkers,1988,122.099
Bunkers,1989,126.692
Bunkers,1990,150.431
Bunkers,1991,145.263
Bunkers,1992,163.050
Bunkers,1993,165.237
Bunkers,1994,170.551
Bunkers,1995,178.743
Bunkers,1996,191.459
Bunkers,1997,197.448
Bunkers,1998,208.599
Bunkers,1999,220.473
Bunkers,2000,225.860
Bunkers,2001,217.361
Bunkers,2002,228.694
Bunkers,2003,232.945
Bunkers,2004,253.435
Bunkers,2005,264.464
Bunkers,2006,279.560
Bunkers,2007,296.499
Bunkers,2008,299.246
Bunkers,2009,286.959
Bunkers,2010,304.930
Bunkers,2011,312.465
Bunkers,2012,297.592
Bunkers,2013,305.696
Bunkers,2014,308.432
CAF,1959,0.027
CAF,1960,0.024
CAF,1961,0.024
CAF,1962,0.020
CAF,1963,0.020
CAF,1964,0.020
CAF,1965,0.024
CAF,1966,0.023
CAF,1967,0.025
CAF,1968,0.050
CAF,1969,0.051
CAF,1970,0.057
CAF,1971,0.050
CAF,1972,0.046
CAF,1973,0.044
CAF,1974,0.031
CAF,1975,0.028
CAF,1976,0.035
CAF,1977,0.035
CAF,1978,0.040
CAF,1979,0.028
CAF,1980,0.029
CAF,1981,0.037
CAF,1982,0.039
CAF,1983,0.040
CAF,1984,0.041
CAF,1985,0.044
CAF,1986,0.044
CAF,1987,0.071
CAF,1988,0.063
CAF,1989,0.068
CAF,1990,0.054
CAF,1991,0.056
CAF,1992,0.059
CAF,1993,0.061
CAF,1994,0.064
CAF,1995,0.064
CAF,1996,0.064
CAF,1997,0.067
CAF,1998,0.068
CAF,1999,0.072
CAF,2000,0.073
CAF,2001,0.067
CAF,2002,0.067
CAF,2003,0.064
CAF,2004,0.064
CAF,2005,0.064
CAF,2006,0.068
CAF,2007,0.069
CAF,2008,0.069
CAF,2009,0.069
CAF,2010,0.072
CAF,2011,0.076
CAF,2012,0.080
CAF,2013,0.081
CAF,2014,0.082
CAN,1959,50.356
CAN,1960,52.603
CAN,1961,52.954
CAN,1962,56.500
CAN,1963,57.570
CAN,1964,64.849
CAN,1965,68.763
CAN,1966,70.717
CAN,1967,76.874
CAN,1968,82.776
CAN,1969,83.829
CAN,1970,93.124
CAN,1971,96.157
CAN,1972,103.937
CAN,1973,104.069
CAN,1974,106.346
CAN,1975,108.302
CAN,1976,108.895
CAN,1977,111.304
CAN,1978,113.416
CAN,1979,120.553
CAN,1980,120.871
CAN,1981,117.263
CAN,1982,113.120
CAN,1983,111.450
CAN,1984,116.061
CAN,1985,115.102
CAN,1986,110.459
CAN,1987,117.630
CAN,1988,124.367
CAN,1989,126.336
CAN,1990,118.675
CAN,1991,116.384
CAN,1992,120.256
CAN,1993,121.511
CAN,1994,124.584
CAN,1995,127.526
CAN,1996,130.739
CAN,1997,135.068
CAN,1998,138.133
CAN,1999,140.548
CAN,2000,145.727
CAN,2001,143.967
CAN,2002,141.624
CAN,2003,150.832
CAN,2004,150.586
CAN,2005,152.009
CAN,2006,148.301
CAN,2007,151.174
CAN,2008,152.994
CAN,2009,146.377
CAN,2010,145.806
CAN,2011,146.472
CAN,2012,141.112
CAN,2013,141.031
CAN,2014,146.494
CHE,1959,4.533
CHE,1960,5.324
CHE,1961,5.560
CHE,1962,6.587
CHE,1963,7.937
CHE,1964,7.681
CHE,1965,8.282
CHE,1966,8.598
CHE,1967,8.880
CHE,1968,9.825
CHE,1969,10.389
CHE,1970,10.989
CHE,1971,11.438
CHE,1972,11.719
CHE,1973,12.616
CHE,1974,11.312
CHE,1975,10.662
CHE,1976,11.040
CHE,1977,11.204
CHE,1978,11.513
CHE,1979,10.884
CHE,1980,11.055
CHE,1981,10.597
CHE,1982,9.989
CHE,1983,10.927
CHE,1984,10.683
CHE,1985,10.861
CHE,1986,11.534
CHE,1987,10.977
CHE,1988,11.102
CHE,1989,10.763
CHE,1990,11.620
CHE,1991,11.646
CHE,1992,11.670
CHE,1993,11.113
CHE,1994,11.269
CHE,1995,10.697
CHE,1996,10.877
CHE,1997,11.308
CHE,1998,11.373
CHE,1999,11.097
CHE,2000,10.649
CHE,2001,11.711
CHE,2002,11.098
CHE,2003,10.956
CHE,2004,11.008
CHE,2005,11.273
CHE,2006,11.413
CHE,2007,10.359
CHE,2008,11.018
CHE,2009,11.357
CHE,2010,10.634
CHE,2011,10.081
CHE,2012,10.301
CHE,2013,10.970
CHE,2014,9.628
CHL,1959,3.468
CHL,1960,3.679
CHL,1961,3.947
CHL,1962,4.561
CHL,1963,4.733
CHL,1964,4.779
CHL,1965,4.845
CHL,1966,5.125
CHL,1967,5.252
CHL,1968,5.788
CHL,1969,6.151
CHL,1970,6.726
CHL,1971,7.389
CHL,1972,7.688
CHL,1973,7.541
CHL,1974,7.078
CHL,1975,6.276
CHL,1976,6.573
CHL,1977,6.302
CHL,1978,6.258
CHL,1979,6.780
CHL,1980,6.890
CHL,1981,6.696
CHL,1982,5.622
CHL,1983,5.683
CHL,1984,6.054
CHL,1985,5.864
CHL,1986,6.067
CHL,1987,6.183
CHL,1988,7.343
CHL,1989,8.832
CHL,1990,9.085
CHL,1991,8.542
CHL,1992,8.856
CHL,1993,9.443
CHL,1994,10.391
CHL,1995,11.384
CHL,1996,13.226
CHL,1997,15.379
CHL,1998,15.719
CHL,1999,16.772
CHL,2000,16.039
CHL,2001,14.546
CHL,2002,15.043
CHL,2003,15.163
CHL,2004,16.301
CHL,2005,16.858
CHL,2006,17.675
CHL,2007,19.536
CHL,2008,19.594
CHL,2009,18.218
CHL,2010,19.703
CHL,2011,21.610
CHL,2012,22.082
CHL,2013,22.696
CHL,2014,22.515
CHN,1959,196.823
CHN,1960,212.906
CHN,1961,150.550
CHN,1962,120.087
CHN,1963,119.088
CHN,1964,119.150
CHN,1965,129.799
CHN,1966,142.566
CHN,1967,118.144
CHN,1968,127.878
CHN,1969,157.414
CHN,1970,210.422
CHN,1971,239.060
CHN,1972,254.043
CHN,1973,264.124
CHN,1974,269.434
CHN,1975,312.410
CHN,1976,326.205
CHN,1977,357.325
CHN,1978,398.737
CHN,1979,407.652
CHN,1980,400.107
CHN,1981,395.828
CHN,1982,430.941
CHN,1983,454.603
CHN,1984,494.930
CHN,1985,536.284
CHN,1986,564.213
CHN,1987,602.593
CHN,1988,646.169
CHN,1989,656.815
CHN,1990,666.057
CHN,1991,699.644
CHN,1992,733.694
CHN,1993,785.027
CHN,1994,833.990
CHN,1995,905.450
CHN,1996,944.393
CHN,1997,946.144
CHN,1998,906.557
CHN,1999,904.842
CHN,2000,928.601
CHN,2001,951.068
CHN,2002,1049.978
CHN,2003,1238.183
CHN,2004,1427.199
CHN,2005,1608.115
CHN,2006,1780.554
CHN,2007,1917.316
CHN,2008,2059.741
CHN,2009,2181.895
CHN,2010,2393.248
CHN,2011,2654.360
CHN,2012,2734.817
CHN,2013,2797.384
CHN,2014,2806.634
CIV,1959,0.149
CIV,1960,0.126
CIV,1961,0.151
CIV,1962,0.160
CIV,1963,0.170
CIV,1964,0.208
CIV,1965,0.320
CIV,1966,0.353
CIV,1967,0.406
CIV,1968,0.481
CIV,1969,0.569
CIV,1970,0.666
CIV,1971,0.738
CIV,1972,0.822
CIV,1973,0.875
CIV,1974,0.971
CIV,1975,1.088
CIV,1976,1.081
CIV,1977,1.106
CIV,1978,1.314
CIV,1979,1.479
CIV,1980,1.697
CIV,1981,1.218
CIV,1982,1.666
CIV,1983,1.320
CIV,1984,1.474
CIV,1985,1.998
CIV,1986,1.627
CIV,1987,2.095
CIV,1988,2.498
CIV,1989,2.324
CIV,1990,1.373
CIV,1991,1.244
CIV,1992,1.118
CIV,1993,1.458
CIV,1994,1.278
CIV,1995,1.805
CIV,1996,2.138
CIV,1997,2.064
CIV,1998,1.885
CIV,1999,1.709
CIV,2000,1.852
CIV,2001,2.107
CIV,2002,1.987
CIV,2003,1.489
CIV,2004,2.090
CIV,2005,2.134
CIV,2006,1.908
CIV,2007,1.848
CIV,2008,1.848
CIV,2009,1.543
CIV,2010,1.900
CIV,2011,1.977
CIV,2012,2.535
CIV,2013,2.914
CIV,2014,3.012
CMR,1959,0.076
CMR,1960,0.074
CMR,1961,0.077
CMR,1962,0.079
CMR,1963,0.082
CMR,1964,0.092
CMR,1965,0.085
CMR,1966,0.094
CMR,1967,0.125
CMR,1968,0.138
CMR,1969,0.156
CMR,1970,0.174
CMR,1971,0.221
CMR,1972,0.235
CMR,1973,0.245
CMR,1974,0.266
CMR,1975,0.317
CMR,1976,0.298
CMR,1977,0.427
CMR,1978,0.546
CMR,1979,0.499
CMR,1980,1.065
CMR,1981,1.457
CMR,1982,1.730
CMR,1983,1.797
CMR,1984,1.652
CMR,1985,1.766
CMR,1986,0.544
CMR,1987,0.503
CMR,1988,0.600
CMR,1989,2.082
CMR,1990,0.473
CMR,1991,0.301
CMR,1992,1.033
CMR,1993,1.063
CMR,1994,1.041
CMR,1995,1.153
CMR,1996,1.217
CMR,1997,0.877
CMR,1998,0.875
CMR,1999,0.840
CMR,2000,0.936
CMR,2001,0.933
CMR,2002,0.932
CMR,2003,1.035
CMR,2004,1.079
CMR,2005,1.008
CMR,2006,1.053
CMR,2007,1.591
CMR,2008,1.512
CMR,2009,1.834
CMR,2010,1.849
CMR,2011,1.573
CMR,2012,1.671
CMR,2013,1.847
CMR,2014,1.910
COD,1959,0.737
COD,1960,0.633
COD,1961,0.643
COD,1962,0.593
COD,1963,0.626
COD,1964,0.539
COD,1965,0.674
COD,1966,0.656
COD,1967,0.625
COD,1968,0.919
COD,1969,0.996
COD,1970,0.740
COD,1971,0.808
COD,1972,0.824
COD,1973,0.871
COD,1974,0.919
COD,1975,0.883
COD,1976,0.931
COD,1977,0.951
COD,1978,0.965
COD,1979,1.024
COD,1980,0.955
COD,1981,1.030
COD,1982,0.838
COD,1983,1.098
COD,1984,1.081
COD,1985,0.993
COD,1986,0.921
COD,1987,1.051
COD,1988,1.096
COD,1989,1.198
COD,1990,1.110
COD,1991,0.808
COD,1992,0.768
COD,1993,0.707
COD,1994,0.447
COD,1995,0.579
COD,1996,0.632
COD,1997,0.518
COD,1998,0.455
COD,1999,0.377
COD,2000,0.222
COD,2001,0.228
COD,2002,0.253
COD,2003,0.269
COD,2004,0.327
COD,2005,0.409
COD,2006,0.439
COD,2007,0.479
COD,2008,0.507
COD,2009,0.477
COD,2010,0.551
COD,2011,0.680
COD,2012,0.655
COD,2013,0.979
COD,2014,1.274
COG,1959,0.051
COG,1960,0.061
COG,1961,0.073
COG,1962,0.065
COG,1963,0.064
COG,1964,0.073
COG,1965,0.067
COG,1966,0.084
COG,1967,0.088
COG,1968,0.123
COG,1969,0.137
COG,1970,0.156
COG,1971,0.187
COG,1972,0.181
COG,1973,0.333
COG,1974,0.443
COG,1975,0.300
COG,1976,0.337
COG,1977,0.131
COG,1978,0.088
COG,1979,0.095
COG,1980,0.111
COG,1981,0.129
COG,1982,0.367
COG,1983,0.312
COG,1984,0.311
COG,1985,0.349
COG,1986,0.291
COG,1987,0.361
COG,1988,0.409
COG,1989,0.411
COG,1990,0.324
COG,1991,0.274
COG,1992,0.349
COG,1993,0.360
COG,1994,0.586
COG,1995,0.427
COG,1996,0.468
COG,1997,0.639
COG,1998,0.212
COG,1999,0.224
COG,2000,0.286
COG,2001,0.209
COG,2002,0.157
COG,2003,0.250
COG,2004,0.259
COG,2005,0.268
COG,2006,0.305
COG,2007,0.331
COG,2008,0.357
COG,2009,0.476
COG,2010,0.540
COG,2011,0.616
COG,2012,0.810
COG,2013,0.842
COG,2014,0.844
COK,1969,0.003
COK,1970,0.003
COK,1971,0.003
COK,1972,0.003
COK,1973,0.003
COK,1974,0.003
COK,1975,0.004
COK,1976,0.004
COK,1977,0.008
COK,1978,0.008
COK,1979,0.007
COK,1980,0.008
COK,1981,0.018
COK,1982,0.014
COK,1983,0.014
COK,1984,0.006
COK,1985,0.006
COK,1986,0.006
COK,1987,0.006
COK,1988,0.006
COK,1989,0.006
COK,1990,0.010
COK,1991,0.010
COK,1992,0.010
COK,1993,0.011
COK,1994,0.011
COK,1995,0.011
COK,1996,0.013
COK,1997,0.013
COK,1998,0.013
COK,1999,0.013
COK,2000,0.013
COK,2001,0.009
COK,2002,0.008
COK,2003,0.009
COK,2004,0.015
COK,2005,0.017
COK,2006,0.018
COK,2007,0.018
COK,2008,0.019
COK,2009,0.019
COK,2010,0.019
COK,2011,0.019
COK,2012,0.019
COK,2013,0.019
COK,2014,0.019
COL,1959,4.392
COL,1960,4.475
COL,1961,4.968
COL,1962,5.302
COL,1963,5.797
COL,1964,5.920
COL,1965,6.241
COL,1966,6.409
COL,1967,6.740
COL,1968,7.255
COL,1969,7.649
COL,1970,7.746
COL,1971,8.270
COL,1972,8.585
COL,1973,9.190
COL,1974,9.948
COL,1975,9.789
COL,1976,10.387
COL,1977,10.732
COL,1978,11.367
COL,1979,12.117
COL,1980,12.096
COL,1981,12.124
COL,1982,12.521
COL,1983,13.485
COL,1984,13.357
COL,1985,13.193
COL,1986,13.390
COL,1987,13.768
COL,1988,14.302
COL,1989,14.517
COL,1990,15.636
COL,1991,15.577
COL,1992,16.921
COL,1993,17.459
COL,1994,18.427
COL,1995,16.257
COL,1996,16.506
COL,1997,17.701
COL,1998,17.992
COL,1999,15.411
COL,2000,15.796
COL,2001,15.346
COL,2002,15.179
COL,2003,15.659
COL,2004,15.018
COL,2005,16.620
COL,2006,17.164
COL,2007,17.025
COL,2008,18.568
COL,2009,19.815
COL,2010,20.773
COL,2011,20.870
COL,2012,21.803
COL,2013,24.441
COL,2014,22.932
COM,1959,0.003
COM,1960,0.003
COM,1961,0.003
COM,1962,0.003
COM,1963,0.003
COM,1964,0.003
COM,1965,0.004
COM,1966,0.005
COM,1967,0.005
COM,1968,0.005
COM,1969,0.005
COM,1970,0.008
COM,1971,0.008
COM,1972,0.008
COM,1973,0.008
COM,1974,0.008
COM,1975,0.009
COM,1976,0.011
COM,1977,0.011
COM,1978,0.008
COM,1979,0.006
COM,1980,0.013
COM,1981,0.013
COM,1982,0.013
COM,1983,0.013
COM,1984,0.013
COM,1985,0.013
COM,1986,0.012
COM,1987,0.013
COM,1988,0.014
COM,1989,0.014
COM,1990,0.017
COM,1991,0.018
COM,1992,0.018
COM,1993,0.019
COM,1994,0.019
COM,1995,0.020
COM,1996,0.021
COM,1997,0.022
COM,1998,0.024
COM,1999,0.025
COM,2000,0.028
COM,2001,0.028
COM,2002,0.028
COM,2003,0.036
COM,2004,0.039
COM,2005,0.038
COM,2006,0.044
COM,2007,0.028
COM,2008,0.029
COM,2009,0.036
COM,2010,0.044
COM,2011,0.037
COM,2012,0.039
COM,2013,0.048
COM,2014,0.042
CPV,1959,0.005
CPV,1960,0.006
CPV,1961,0.006
CPV,1962,0.005
CPV,1963,0.004
CPV,1964,0.008
CPV,1965,0.007
CPV,1966,0.006
CPV,1967,0.005
CPV,1968,0.008
CPV,1969,0.010
CPV,1970,0.010
CPV,1971,0.010
CPV,1972,0.014
CPV,1973,0.017
CPV,1974,0.018
CPV,1975,0.021
CPV,1976,0.020
