Name,CDIAC-Name,Year,Consumption-Emissions,Source
Burkina Faso,BURKINA FASO,2005,0.421,CDIAC
Burkina Faso,BURKINA FASO,2006,0.483,CDIAC
Burkina Faso,BURKINA FASO,2007,0.611,CDIAC
Burkina Faso,BURKINA FASO,2008,0.708,CDIAC
Burkina Faso,BURKINA FASO,2009,0.793,CDIAC
Burkina Faso,BURKINA FASO,2010,0.788,CDIAC
Burkina Faso,BURKINA FASO,2011,0.768,CDIAC
Burkina Faso,BURKINA FASO,2012,0.823,BP
Burkina Faso,BURKINA FASO,2013,1.148,BP
Burkina Faso,BURKINA FASO,2014,1.153,BP
Cambodia,CAMBODIA,1990,0.588,CDIAC
Cambodia,CAMBODIA,1991,0.605,CDIAC
Cambodia,CAMBODIA,1992,0.624,CDIAC
Cambodia,CAMBODIA,1993,0.606,CDIAC
Cambodia,CAMBODIA,1994,0.641,CDIAC
Cambodia,CAMBODIA,1995,0.596,CDIAC
Cambodia,CAMBODIA,1996,0.665,CDIAC
Cambodia,CAMBODIA,1997,0.654,CDIAC
Cambodia,CAMBODIA,1998,0.793,CDIAC
Cambodia,CAMBODIA,1999,0.723,CDIAC
Cambodia,CAMBODIA,2000,0.740,CDIAC
Cambodia,CAMBODIA,2001,0.922,CDIAC
Cambodia,CAMBODIA,2002,0.706,CDIAC
Cambodia,CAMBODIA,2003,1.306,CDIAC
Cambodia,CAMBODIA,2004,1.381,CDIAC
Cambodia,CAMBODIA,2005,1.729,CDIAC
Cambodia,CAMBODIA,2006,1.926,CDIAC
Cambodia,CAMBODIA,2007,2.096,CDIAC
Cambodia,CAMBODIA,2008,2.274,CDIAC
Cambodia,CAMBODIA,2009,2.292,CDIAC
Cambodia,CAMBODIA,2010,2.788,CDIAC
Cambodia,CAMBODIA,2011,3.106,CDIAC
Cambodia,CAMBODIA,2012,3.051,BP
Cambodia,CAMBODIA,2013,3.546,BP
Cambodia,CAMBODIA,2014,3.638,BP
Cameroon,REPUBLIC OF CAMEROON,1990,0.654,CDIAC
Cameroon,REPUBLIC OF CAMEROON,1991,0.501,CDIAC
Cameroon,REPUBLIC OF CAMEROON,1992,1.179,CDIAC
Cameroon,REPUBLIC OF CAMEROON,1993,1.208,CDIAC
Cameroon,REPUBLIC OF CAMEROON,1994,1.173,CDIAC
Cameroon,REPUBLIC OF CAMEROON,1995,1.298,CDIAC
Cameroon,REPUBLIC OF CAMEROON,1996,1.342,CDIAC
Cameroon,REPUBLIC OF CAMEROON,1997,1.138,CDIAC
Cameroon,REPUBLIC OF CAMEROON,1998,1.127,CDIAC
Cameroon,REPUBLIC OF CAMEROON,1999,0.960,CDIAC
Cameroon,REPUBLIC OF CAMEROON,2000,1.177,CDIAC
Cameroon,REPUBLIC OF CAMEROON,2001,1.302,CDIAC
Cameroon,REPUBLIC OF CAMEROON,2002,1.299,CDIAC
Cameroon,REPUBLIC OF CAMEROON,2003,1.489,CDIAC
Cameroon,REPUBLIC OF CAMEROON,2004,1.453,CDIAC
Cameroon,REPUBLIC OF CAMEROON,2005,1.513,CDIAC
Cameroon,REPUBLIC OF CAMEROON,2006,1.564,CDIAC
Cameroon,REPUBLIC OF CAMEROON,2007,1.808,CDIAC
Cameroon,REPUBLIC OF CAMEROON,2008,1.943,CDIAC
Cameroon,REPUBLIC OF CAMEROON,2009,2.289,CDIAC
Cameroon,REPUBLIC OF CAMEROON,2010,2.323,CDIAC
Cameroon,REPUBLIC OF CAMEROON,2011,2.253,CDIAC
Cameroon,REPUBLIC OF CAMEROON,2012,2.524,BP
Cameroon,REPUBLIC OF CAMEROON,2013,2.889,BP
Cameroon,REPUBLIC OF CAMEROON,2014,2.890,BP
Canada,CANADA,1990,133.992,UNFCCC
Canada,CANADA,1991,133.553,UNFCCC
Canada,CANADA,1992,137.394,UNFCCC
Canada,CANADA,1993,133.715,UNFCCC
Canada,CANADA,1994,135.333,UNFCCC
Canada,CANADA,1995,137.858,UNFCCC
Canada,CANADA,1996,140.050,UNFCCC
Canada,CANADA,1997,148.687,UNFCCC
Canada,CANADA,1998,150.078,UNFCCC
Canada,CANADA,1999,148.935,UNFCCC
Canada,CANADA,2000,154.437,UNFCCC
Canada,CANADA,2001,148.857,UNFCCC
Canada,CANADA,2002,154.766,UNFCCC
Canada,CANADA,2003,149.641,UNFCCC
Canada,CANADA,2004,155.133,UNFCCC
Canada,CANADA,2005,158.638,UNFCCC
Canada,CANADA,2006,155.982,UNFCCC
Canada,CANADA,2007,165.566,UNFCCC
Canada,CANADA,2008,160.121,UNFCCC
Canada,CANADA,2009,153.425,UNFCCC
Canada,CANADA,2010,163.268,UNFCCC
Canada,CANADA,2011,152.972,UNFCCC
Canada,CANADA,2012,164.184,UNFCCC
Canada,CANADA,2013,166.003,UNFCCC
Canada,CANADA,2014,163.553,UNFCCC
Central America,Central America,1990,27.537,CDIAC
Central America,Central America,1991,28.476,CDIAC
Central America,Central America,1992,30.641,CDIAC
Central America,Central America,1993,29.755,CDIAC
Central America,Central America,1994,32.052,CDIAC
Central America,Central America,1995,32.216,CDIAC
Central America,Central America,1996,34.549,CDIAC
Central America,Central America,1997,34.997,CDIAC
Central America,Central America,1998,36.427,CDIAC
Central America,Central America,1999,39.209,CDIAC
Central America,Central America,2000,41.926,CDIAC
Central America,Central America,2001,43.126,CDIAC
Central America,Central America,2002,44.642,CDIAC
Central America,Central America,2003,42.856,CDIAC
Central America,Central America,2004,40.955,CDIAC
Central America,Central America,2005,43.843,CDIAC
Central America,Central America,2006,43.746,CDIAC
Central America,Central America,2007,44.860,CDIAC
Central America,Central America,2008,47.168,CDIAC
Central America,Central America,2009,50.666,CDIAC
Central America,Central America,2010,54.838,CDIAC
Central America,Central America,2011,52.191,CDIAC
Central America,Central America,2012,56.758,BP
Central America,Central America,2013,53.871,BP
Central America,Central America,2014,55.194,BP
Chile,CHILE,1990,8.906,CDIAC
Chile,CHILE,1991,8.576,CDIAC
Chile,CHILE,1992,9.236,CDIAC
Chile,CHILE,1993,9.887,CDIAC
Chile,CHILE,1994,10.548,CDIAC
Chile,CHILE,1995,11.408,CDIAC
Chile,CHILE,1996,13.374,CDIAC
Chile,CHILE,1997,15.099,CDIAC
Chile,CHILE,1998,15.510,CDIAC
Chile,CHILE,1999,16.326,CDIAC
Chile,CHILE,2000,16.275,CDIAC
Chile,CHILE,2001,14.811,CDIAC
Chile,CHILE,2002,15.890,CDIAC
Chile,CHILE,2003,15.075,CDIAC
Chile,CHILE,2004,15.782,CDIAC
Chile,CHILE,2005,17.070,CDIAC
Chile,CHILE,2006,18.211,CDIAC
Chile,CHILE,2007,19.333,CDIAC
Chile,CHILE,2008,21.209,CDIAC
Chile,CHILE,2009,17.841,CDIAC
Chile,CHILE,2010,20.348,CDIAC
Chile,CHILE,2011,22.698,CDIAC
Chile,CHILE,2012,24.535,BP
Chile,CHILE,2013,25.059,BP
Chile,CHILE,2014,24.145,BP
China,CHINA (MAINLAND),1990,621.277,CDIAC
China,CHINA (MAINLAND),1991,647.695,CDIAC
China,CHINA (MAINLAND),1992,704.506,CDIAC
China,CHINA (MAINLAND),1993,756.533,CDIAC
China,CHINA (MAINLAND),1994,753.083,CDIAC
China,CHINA (MAINLAND),1995,780.421,CDIAC
China,CHINA (MAINLAND),1996,820.893,CDIAC
China,CHINA (MAINLAND),1997,805.621,CDIAC
China,CHINA (MAINLAND),1998,814.424,CDIAC
China,CHINA (MAINLAND),1999,855.832,CDIAC
China,CHINA (MAINLAND),2000,869.267,CDIAC
China,CHINA (MAINLAND),2001,934.863,CDIAC
China,CHINA (MAINLAND),2002,998.669,CDIAC
China,CHINA (MAINLAND),2003,1121.163,CDIAC
China,CHINA (MAINLAND),2004,1255.484,CDIAC
China,CHINA (MAINLAND),2005,1400.661,CDIAC
China,CHINA (MAINLAND),2006,1488.106,CDIAC
China,CHINA (MAINLAND),2007,1631.255,CDIAC
China,CHINA (MAINLAND),2008,1703.696,CDIAC
China,CHINA (MAINLAND),2009,1935.489,CDIAC
China,CHINA (MAINLAND),2010,2031.589,CDIAC
China,CHINA (MAINLAND),2011,2243.140,CDIAC
China,CHINA (MAINLAND),2012,2325.871,BP
China,CHINA (MAINLAND),2013,2426.183,BP
China,CHINA (MAINLAND),2014,2470.072,BP
Colombia,COLOMBIA,1990,17.462,CDIAC
Colombia,COLOMBIA,1991,16.923,CDIAC
Colombia,COLOMBIA,1992,18.778,CDIAC
Colombia,COLOMBIA,1993,19.339,CDIAC
Colombia,COLOMBIA,1994,20.385,CDIAC
Colombia,COLOMBIA,1995,18.649,CDIAC
Colombia,COLOMBIA,1996,18.690,CDIAC
Colombia,COLOMBIA,1997,20.040,CDIAC
Colombia,COLOMBIA,1998,20.161,CDIAC
Colombia,COLOMBIA,1999,16.144,CDIAC
Colombia,COLOMBIA,2000,16.369,CDIAC
Colombia,COLOMBIA,2001,16.086,CDIAC
Colombia,COLOMBIA,2002,17.004,CDIAC
Colombia,COLOMBIA,2003,16.461,CDIAC
Colombia,COLOMBIA,2004,16.106,CDIAC
Colombia,COLOMBIA,2005,18.203,CDIAC
Colombia,COLOMBIA,2006,19.606,CDIAC
Colombia,COLOMBIA,2007,20.218,CDIAC
Colombia,COLOMBIA,2008,21.572,CDIAC
Colombia,COLOMBIA,2009,21.445,CDIAC
Colombia,COLOMBIA,2010,23.257,CDIAC
Colombia,COLOMBIA,2011,23.884,CDIAC
Colombia,COLOMBIA,2012,25.146,BP
Colombia,COLOMBIA,2013,27.604,BP
Colombia,COLOMBIA,2014,29.029,BP
Costa Rica,COSTA RICA,1990,1.409,CDIAC
Costa Rica,COSTA RICA,1991,1.431,CDIAC
Costa Rica,COSTA RICA,1992,1.570,CDIAC
Costa Rica,COSTA RICA,1993,1.582,CDIAC
Costa Rica,COSTA RICA,1994,1.896,CDIAC
Costa Rica,COSTA RICA,1995,1.845,CDIAC
Costa Rica,COSTA RICA,1996,1.809,CDIAC
Costa Rica,COSTA RICA,1997,1.973,CDIAC
Costa Rica,COSTA RICA,1998,2.230,CDIAC
Costa Rica,COSTA RICA,1999,2.752,CDIAC
Costa Rica,COSTA RICA,2000,2.460,CDIAC
Costa Rica,COSTA RICA,2001,2.694,CDIAC
Costa Rica,COSTA RICA,2002,3.869,CDIAC
Costa Rica,COSTA RICA,2003,3.058,CDIAC
Costa Rica,COSTA RICA,2004,3.242,CDIAC
Costa Rica,COSTA RICA,2005,3.555,CDIAC
Costa Rica,COSTA RICA,2006,3.103,CDIAC
Costa Rica,COSTA RICA,2007,3.491,CDIAC
Costa Rica,COSTA RICA,2008,3.553,CDIAC
Costa Rica,COSTA RICA,2009,2.979,CDIAC
Costa Rica,COSTA RICA,2010,3.230,CDIAC
Costa Rica,COSTA RICA,2011,3.599,CDIAC
Costa Rica,COSTA RICA,2012,3.690,BP
Costa Rica,COSTA RICA,2013,3.419,BP
Costa Rica,COSTA RICA,2014,3.443,BP
Croatia,CROATIA,1990,5.814,UNFCCC
Croatia,CROATIA,1991,4.314,UNFCCC
Croatia,CROATIA,1992,4.973,UNFCCC
Croatia,CROATIA,1993,4.987,UNFCCC
Croatia,CROATIA,1994,4.851,UNFCCC
Croatia,CROATIA,1995,5.265,UNFCCC
Croatia,CROATIA,1996,5.485,UNFCCC
Croatia,CROATIA,1997,5.806,UNFCCC
Croatia,CROATIA,1998,5.760,UNFCCC
Croatia,CROATIA,1999,5.978,UNFCCC
Croatia,CROATIA,2000,5.786,UNFCCC
Croatia,CROATIA,2001,6.466,UNFCCC
Croatia,CROATIA,2002,6.859,UNFCCC
Croatia,CROATIA,2003,7.359,UNFCCC
Croatia,CROATIA,2004,7.283,UNFCCC
Croatia,CROATIA,2005,7.764,UNFCCC
Croatia,CROATIA,2006,8.673,UNFCCC
Croatia,CROATIA,2007,8.526,UNFCCC
Croatia,CROATIA,2008,8.378,UNFCCC
Croatia,CROATIA,2009,7.292,UNFCCC
Croatia,CROATIA,2010,6.890,UNFCCC
Croatia,CROATIA,2011,7.441,UNFCCC
Croatia,CROATIA,2012,6.088,UNFCCC
Croatia,CROATIA,2013,5.931,UNFCCC
Croatia,CROATIA,2014,5.649,UNFCCC
Cyprus,CYPRUS,1990,1.546,UNFCCC
Cyprus,CYPRUS,1991,1.581,UNFCCC
Cyprus,CYPRUS,1992,1.925,UNFCCC
Cyprus,CYPRUS,1993,1.724,UNFCCC
Cyprus,CYPRUS,1994,1.718,UNFCCC
Cyprus,CYPRUS,1995,1.777,UNFCCC
Cyprus,CYPRUS,1996,2.089,UNFCCC
Cyprus,CYPRUS,1997,1.905,UNFCCC
Cyprus,CYPRUS,1998,2.308,UNFCCC
Cyprus,CYPRUS,1999,2.129,UNFCCC
Cyprus,CYPRUS,2000,2.527,UNFCCC
Cyprus,CYPRUS,2001,2.467,UNFCCC
Cyprus,CYPRUS,2002,2.971,UNFCCC
Cyprus,CYPRUS,2003,2.719,UNFCCC
Cyprus,CYPRUS,2004,2.493,UNFCCC
Cyprus,CYPRUS,2005,2.641,UNFCCC
Cyprus,CYPRUS,2006,2.576,UNFCCC
Cyprus,CYPRUS,2007,2.924,UNFCCC
Cyprus,CYPRUS,2008,3.298,UNFCCC
Cyprus,CYPRUS,2009,3.544,UNFCCC
Cyprus,CYPRUS,2010,3.576,UNFCCC
Cyprus,CYPRUS,2011,3.151,UNFCCC
Cyprus,CYPRUS,2012,2.602,UNFCCC
Cyprus,CYPRUS,2013,2.165,UNFCCC
Cyprus,CYPRUS,2014,2.196,UNFCCC
Czech Republic,CZECH REPUBLIC,1990,41.407,UNFCCC
Czech Republic,CZECH REPUBLIC,1991,36.294,UNFCCC
Czech Republic,CZECH REPUBLIC,1992,38.777,UNFCCC
Czech Republic,CZECH REPUBLIC,1993,34.639,UNFCCC
Czech Republic,CZECH REPUBLIC,1994,32.909,UNFCCC
Czech Republic,CZECH REPUBLIC,1995,32.266,UNFCCC
Czech Republic,CZECH REPUBLIC,1996,31.619,UNFCCC
Czech Republic,CZECH REPUBLIC,1997,31.569,UNFCCC
Czech Republic,CZECH REPUBLIC,1998,30.393,UNFCCC
Czech Republic,CZECH REPUBLIC,1999,28.704,UNFCCC
Czech Republic,CZECH REPUBLIC,2000,31.311,UNFCCC
Czech Republic,CZECH REPUBLIC,2001,31.379,UNFCCC
Czech Republic,CZECH REPUBLIC,2002,32.063,UNFCCC
Czech Republic,CZECH REPUBLIC,2003,31.772,UNFCCC
Czech Republic,CZECH REPUBLIC,2004,29.521,UNFCCC
Czech Republic,CZECH REPUBLIC,2005,29.303,UNFCCC
Czech Republic,CZECH REPUBLIC,2006,32.256,UNFCCC
Czech Republic,CZECH REPUBLIC,2007,33.748,UNFCCC
Czech Republic,CZECH REPUBLIC,2008,34.418,UNFCCC
Czech Republic,CZECH REPUBLIC,2009,30.071,UNFCCC
Czech Republic,CZECH REPUBLIC,2010,32.145,UNFCCC
Czech Republic,CZECH REPUBLIC,2011,31.528,UNFCCC
Czech Republic,CZECH REPUBLIC,2012,28.849,UNFCCC
Czech Republic,CZECH REPUBLIC,2013,28.283,UNFCCC
Czech Republic,CZECH REPUBLIC,2014,27.013,UNFCCC
Côte d'Ivoire,COTE D IVOIRE,1990,1.866,CDIAC
Côte d'Ivoire,COTE D IVOIRE,1991,1.829,CDIAC
Côte d'Ivoire,COTE D IVOIRE,1992,1.804,CDIAC
Côte d'Ivoire,COTE D IVOIRE,1993,2.003,CDIAC
Côte d'Ivoire,COTE D IVOIRE,1994,1.710,CDIAC
Côte d'Ivoire,COTE D IVOIRE,1995,2.160,CDIAC
Côte d'Ivoire,COTE D IVOIRE,1996,2.020,CDIAC
Côte d'Ivoire,COTE D IVOIRE,1997,2.001,CDIAC
Côte d'Ivoire,COTE D IVOIRE,1998,2.410,CDIAC
Côte d'Ivoire,COTE D IVOIRE,1999,1.736,CDIAC
Côte d'Ivoire,COTE D IVOIRE,2000,1.565,CDIAC
Côte d'Ivoire,COTE D IVOIRE,2001,1.776,CDIAC
Côte d'Ivoire,COTE D IVOIRE,2002,1.410,CDIAC
Côte d'Ivoire,COTE D IVOIRE,2003,1.961,CDIAC
Côte d'Ivoire,COTE D IVOIRE,2004,2.151,CDIAC
Côte d'Ivoire,COTE D IVOIRE,2005,2.413,CDIAC
Côte d'Ivoire,COTE D IVOIRE,2006,2.388,CDIAC
Côte d'Ivoire,COTE D IVOIRE,2007,2.241,CDIAC
Côte d'Ivoire,COTE D IVOIRE,2008,2.440,CDIAC
Côte d'Ivoire,COTE D IVOIRE,2009,2.155,CDIAC
Côte d'Ivoire,COTE D IVOIRE,2010,2.229,CDIAC
Côte d'Ivoire,COTE D IVOIRE,2011,2.193,CDIAC
Côte d'Ivoire,COTE D IVOIRE,2012,2.736,BP
Côte d'Ivoire,COTE D IVOIRE,2013,3.967,BP
Côte d'Ivoire,COTE D IVOIRE,2014,4.089,BP
Denmark,DENMARK,1990,17.061,UNFCCC
Denmark,DENMARK,1991,18.056,UNFCCC
Denmark,DENMARK,1992,19.006,UNFCCC
Denmark,DENMARK,1993,18.381,UNFCCC
Denmark,DENMARK,1994,18.861,UNFCCC
Denmark,DENMARK,1995,18.639,UNFCCC
Denmark,DENMARK,1996,20.070,UNFCCC
Denmark,DENMARK,1997,18.575,UNFCCC
Denmark,DENMARK,1998,18.044,UNFCCC
Denmark,DENMARK,1999,18.665,UNFCCC
Denmark,DENMARK,2000,17.548,UNFCCC
Denmark,DENMARK,2001,17.595,UNFCCC
Denmark,DENMARK,2002,17.850,UNFCCC
Denmark,DENMARK,2003,18.656,UNFCCC
Denmark,DENMARK,2004,19.205,UNFCCC
Denmark,DENMARK,2005,18.587,UNFCCC
Denmark,DENMARK,2006,20.430,UNFCCC
Denmark,DENMARK,2007,19.493,UNFCCC
Denmark,DENMARK,2008,18.568,UNFCCC
Denmark,DENMARK,2009,17.265,UNFCCC
Denmark,DENMARK,2010,17.453,UNFCCC
Denmark,DENMARK,2011,16.907,UNFCCC
Denmark,DENMARK,2012,15.281,UNFCCC
Denmark,DENMARK,2013,15.480,UNFCCC
Denmark,DENMARK,2014,14.705,UNFCCC
Dominican Republic,DOMINICAN REPUBLIC,1990,2.632,CDIAC
Dominican Republic,DOMINICAN REPUBLIC,1991,2.823,CDIAC
Dominican Republic,DOMINICAN REPUBLIC,1992,3.078,CDIAC
Dominican Republic,DOMINICAN REPUBLIC,1993,3.257,CDIAC
Dominican Republic,DOMINICAN REPUBLIC,1994,3.475,CDIAC
Dominican Republic,DOMINICAN REPUBLIC,1995,4.267,CDIAC
Dominican Republic,DOMINICAN REPUBLIC,1996,4.685,CDIAC
Dominican Republic,DOMINICAN REPUBLIC,1997,5.004,CDIAC
Dominican Republic,DOMINICAN REPUBLIC,1998,5.455,CDIAC
Dominican Republic,DOMINICAN REPUBLIC,1999,5.758,CDIAC
Dominican Republic,DOMINICAN REPUBLIC,2000,6.434,CDIAC
Dominican Republic,DOMINICAN REPUBLIC,2001,6.306,CDIAC
Dominican Republic,DOMINICAN REPUBLIC,2002,6.237,CDIAC
Dominican Republic,DOMINICAN REPUBLIC,2003,5.567,CDIAC
Dominican Republic,DOMINICAN REPUBLIC,2004,4.882,CDIAC
Dominican Republic,DOMINICAN REPUBLIC,2005,5.617,CDIAC
Dominican Republic,DOMINICAN REPUBLIC,2006,5.804,CDIAC
Dominican Republic,DOMINICAN REPUBLIC,2007,6.504,CDIAC
Dominican Republic,DOMINICAN REPUBLIC,2008,6.940,CDIAC
Dominican Republic,DOMINICAN REPUBLIC,2009,6.228,CDIAC
Dominican Republic,DOMINICAN REPUBLIC,2010,6.792,CDIAC
Dominican Republic,DOMINICAN REPUBLIC,2011,6.832,CDIAC
Dominican Republic,DOMINICAN REPUBLIC,2012,7.177,BP
Dominican Republic,DOMINICAN REPUBLIC,2013,6.575,BP
Dominican Republic,DOMINICAN REPUBLIC,2014,6.680,BP
EU28,EU28,1990,1382.594,CDIAC
EU28,EU28,1991,1353.965,CDIAC
EU28,EU28,1992,1441.575,CDIAC
EU28,EU28,1993,1348.928,CDIAC
EU28,EU28,1994,1316.796,CDIAC
EU28,EU28,1995,1329.338,CDIAC
EU28,EU28,1996,1322.533,CDIAC
EU28,EU28,1997,1300.104,CDIAC
EU28,EU28,1998,1322.420,CDIAC
EU28,EU28,1999,1308.869,CDIAC
EU28,EU28,2000,1332.952,CDIAC
EU28,EU28,2001,1331.772,CDIAC
EU28,EU28,2002,1341.768,CDIAC
EU28,EU28,2003,1368.119,CDIAC
EU28,EU28,2004,1411.675,CDIAC
EU28,EU28,2005,1415.509,CDIAC
EU28,EU28,2006,1471.537,CDIAC
EU28,EU28,2007,1456.422,CDIAC
EU28,EU28,2008,1422.010,CDIAC
EU28,EU28,2009,1289.673,CDIAC
EU28,EU28,2010,1333.399,CDIAC
EU28,EU28,2011,1313.763,CDIAC
EU28,EU28,2012,1238.917,BP
EU28,EU28,2013,1194.809,BP
EU28,EU28,2014,1151.747,BP
Ecuador,ECUADOR,1990,4.543,CDIAC
Ecuador,ECUADOR,1991,4.485,CDIAC
Ecuador,ECUADOR,1992,5.651,CDIAC
Ecuador,ECUADOR,1993,6.324,CDIAC
Ecuador,ECUADOR,1994,4.106,CDIAC
Ecuador,ECUADOR,1995,6.145,CDIAC
Ecuador,ECUADOR,1996,6.324,CDIAC
Ecuador,ECUADOR,1997,5.285,CDIAC
Ecuador,ECUADOR,1998,6.695,CDIAC
Ecuador,ECUADOR,1999,5.825,CDIAC
Ecuador,ECUADOR,2000,5.641,CDIAC
Ecuador,ECUADOR,2001,6.931,CDIAC
Ecuador,ECUADOR,2002,7.998,CDIAC
Ecuador,ECUADOR,2003,8.256,CDIAC
Ecuador,ECUADOR,2004,8.708,CDIAC
Ecuador,ECUADOR,2005,9.133,CDIAC
Ecuador,ECUADOR,2006,9.237,CDIAC
Ecuador,ECUADOR,2007,10.176,CDIAC
Ecuador,ECUADOR,2008,10.662,CDIAC
Ecuador,ECUADOR,2009,11.048,CDIAC
Ecuador,ECUADOR,2010,12.186,CDIAC
Ecuador,ECUADOR,2011,12.814,CDIAC
Ecuador,ECUADOR,2012,13.234,BP
Ecuador,ECUADOR,2013,13.876,BP
Ecuador,ECUADOR,2014,14.168,BP
Egypt,EGYPT,1990,22.651,CDIAC
Egypt,EGYPT,1991,21.821,CDIAC
Egypt,EGYPT,1992,24.322,CDIAC
Egypt,EGYPT,1993,26.034,CDIAC
Egypt,EGYPT,1994,24.671,CDIAC
Egypt,EGYPT,1995,27.245,CDIAC
Egypt,EGYPT,1996,29.333,CDIAC
Egypt,EGYPT,1997,30.702,CDIAC
Egypt,EGYPT,1998,35.267,CDIAC
Egypt,EGYPT,1999,37.127,CDIAC
Egypt,EGYPT,2000,39.043,CDIAC
Egypt,EGYPT,2001,34.421,CDIAC
Egypt,EGYPT,2002,34.768,CDIAC
Egypt,EGYPT,2003,38.198,CDIAC
Egypt,EGYPT,2004,36.116,CDIAC
Egypt,EGYPT,2005,42.340,CDIAC
Egypt,EGYPT,2006,44.434,CDIAC
Egypt,EGYPT,2007,47.770,CDIAC
Egypt,EGYPT,2008,51.304,CDIAC
Egypt,EGYPT,2009,55.173,CDIAC
Egypt,EGYPT,2010,55.858,CDIAC
Egypt,EGYPT,2011,58.907,CDIAC
Egypt,EGYPT,2012,61.913,BP
Egypt,EGYPT,2013,59.527,BP
Egypt,EGYPT,2014,61.119,BP
El Salvador,EL SALVADOR,1990,1.106,CDIAC
El Salvador,EL SALVADOR,1991,1.263,CDIAC
El Salvador,EL SALVADOR,1992,1.349,CDIAC
El Salvador,EL SALVADOR,1993,1.424,CDIAC
El Salvador,EL SALVADOR,1994,1.653,CDIAC
El Salvador,EL SALVADOR,1995,1.787,CDIAC
El Salvador,EL SALVADOR,1996,1.685,CDIAC
El Salvador,EL SALVADOR,1997,1.982,CDIAC
El Salvador,EL SALVADOR,1998,2.222,CDIAC
El Salvador,EL SALVADOR,1999,2.139,CDIAC
El Salvador,EL SALVADOR,2000,2.192,CDIAC
El Salvador,EL SALVADOR,2001,2.369,CDIAC
El Salvador,EL SALVADOR,2002,2.382,CDIAC
El Salvador,EL SALVADOR,2003,2.496,CDIAC
El Salvador,EL SALVADOR,2004,2.450,CDIAC
El Salvador,EL SALVADOR,2005,2.450,CDIAC
El Salvador,EL SALVADOR,2006,2.550,CDIAC
El Salvador,EL SALVADOR,2007,2.570,CDIAC
El Salvador,EL SALVADOR,2008,2.537,CDIAC
El Salvador,EL SALVADOR,2009,2.233,CDIAC
El Salvador,EL SALVADOR,2010,2.293,CDIAC
El Salvador,EL SALVADOR,2011,2.477,CDIAC
El Salvador,EL SALVADOR,2012,2.554,BP
El Salvador,EL SALVADOR,2013,2.387,BP
El Salvador,EL SALVADOR,2014,2.411,BP
Estonia,ESTONIA,1990,8.530,UNFCCC
Estonia,ESTONIA,1991,8.062,UNFCCC
Estonia,ESTONIA,1992,6.555,UNFCCC
Estonia,ESTONIA,1993,4.797,UNFCCC
Estonia,ESTONIA,1994,4.443,UNFCCC
Estonia,ESTONIA,1995,4.231,UNFCCC
Estonia,ESTONIA,1996,4.548,UNFCCC
Estonia,ESTONIA,1997,4.322,UNFCCC
Estonia,ESTONIA,1998,4.700,UNFCCC
Estonia,ESTONIA,1999,5.301,UNFCCC
Estonia,ESTONIA,2000,4.985,UNFCCC
Estonia,ESTONIA,2001,4.842,UNFCCC
Estonia,ESTONIA,2002,5.132,UNFCCC
Estonia,ESTONIA,2003,5.570,UNFCCC
Estonia,ESTONIA,2004,4.989,UNFCCC
Estonia,ESTONIA,2005,5.104,UNFCCC
Estonia,ESTONIA,2006,5.358,UNFCCC
Estonia,ESTONIA,2007,5.576,UNFCCC
Estonia,ESTONIA,2008,4.681,UNFCCC
Estonia,ESTONIA,2009,3.991,UNFCCC
Estonia,ESTONIA,2010,4.641,UNFCCC
Estonia,ESTONIA,2011,5.214,UNFCCC
Estonia,ESTONIA,2012,4.880,UNFCCC
Estonia,ESTONIA,2013,5.038,UNFCCC
Estonia,ESTONIA,2014,4.993,UNFCCC
Ethiopia,ETHIOPIA,1990,1.074,CDIAC
Ethiopia,ETHIOPIA,1991,1.084,CDIAC
Ethiopia,ETHIOPIA,1992,1.105,CDIAC
Ethiopia,ETHIOPIA,1993,1.113,CDIAC
Ethiopia,ETHIOPIA,1994,0.922,CDIAC
Ethiopia,ETHIOPIA,1995,1.015,CDIAC
Ethiopia,ETHIOPIA,1996,1.111,CDIAC
Ethiopia,ETHIOPIA,1997,1.222,CDIAC
Ethiopia,ETHIOPIA,1998,1.441,CDIAC
Ethiopia,ETHIOPIA,1999,1.404,CDIAC
Ethiopia,ETHIOPIA,2000,1.380,CDIAC
Ethiopia,ETHIOPIA,2001,1.622,CDIAC
Ethiopia,ETHIOPIA,2002,1.620,CDIAC
Ethiopia,ETHIOPIA,2003,1.890,CDIAC
Ethiopia,ETHIOPIA,2004,1.902,CDIAC
Ethiopia,ETHIOPIA,2005,2.152,CDIAC
Ethiopia,ETHIOPIA,2006,2.382,CDIAC
Ethiopia,ETHIOPIA,2007,2.461,CDIAC
Ethiopia,ETHIOPIA,2008,2.797,CDIAC
Ethiopia,ETHIOPIA,2009,3.131,CDIAC
Ethiopia,ETHIOPIA,2010,2.749,CDIAC
Ethiopia,ETHIOPIA,2011,2.929,CDIAC
Ethiopia,ETHIOPIA,2012,3.857,BP
Ethiopia,ETHIOPIA,2013,4.492,BP
Ethiopia,ETHIOPIA,2014,4.537,BP
Europe,Europe,1990,2168.275,CDIAC
Europe,Europe,1991,2126.486,CDIAC
Europe,Europe,1992,1851.408,CDIAC
Europe,Europe,1993,1827.804,CDIAC
Europe,Europe,1994,1781.332,CDIAC
Europe,Europe,1995,1775.744,CDIAC
Europe,Europe,1996,1818.485,CDIAC
